date,channel,campaign,ad_set,creative,impressions,clicks,spend,conversions,orders,revenue,cogs,returns,returned_value,new_customers,returning_customers,ctr,cvr,aov,cac,roas,profit,funnel_step
2025-10-01,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1662,66,29.61,1,1,45.45,18.57,0,0.0,0,1,0.0397,0.0152,45.45,29.61,1.53,-2.73,total
2025-10-01,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1704,67,28.26,4,4,226.99,79.73,0,0.0,1,3,0.0393,0.0597,56.75,7.07,8.03,119.0,total
2025-10-01,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1682,56,26.67,4,4,217.58,94.04,0,0.0,1,3,0.0333,0.0714,54.39,6.67,8.16,96.87,total
2025-10-01,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1930,82,43.24,8,8,371.85,113.31,0,0.0,2,6,0.0425,0.0976,46.48,5.41,8.6,215.3,total
2025-10-01,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1986,39,19.43,3,3,172.1,68.22,0,0.0,1,2,0.0196,0.0769,57.37,6.48,8.86,84.45,total
2025-10-01,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,2195,65,30.62,5,5,318.26,139.34,0,0.0,2,3,0.0296,0.0769,63.65,6.12,10.39,148.3,total
2025-10-01,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1179,30,13.32,3,3,169.28,68.11,0,0.0,1,2,0.0254,0.1,56.43,4.44,12.71,87.85,total
2025-10-01,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1881,88,48.14,0,0,0.0,0.0,0,0.0,0,0,0.0468,0.0,65.61,,0.0,-48.14,total
2025-10-01,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1786,91,45.87,7,7,416.1,215.84,0,0.0,3,4,0.051,0.0769,59.44,6.55,9.07,154.39,total
2025-10-01,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1141,43,19.71,1,1,69.29,25.56,0,0.0,0,1,0.0377,0.0233,69.29,19.71,3.52,24.02,total
2025-10-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,935,49,26.75,4,4,197.92,80.49,0,0.0,1,3,0.0524,0.0816,49.48,6.69,7.4,90.68,total
2025-10-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,1158,62,34.82,6,6,366.74,197.54,0,0.0,1,5,0.0535,0.0968,61.12,5.8,10.53,134.38,total
2025-10-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,894,22,12.77,2,2,122.43,74.36,0,0.0,0,2,0.0246,0.0909,61.21,6.38,9.59,35.3,total
2025-10-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,785,54,33.55,13,13,659.5,309.0,0,0.0,1,12,0.0688,0.2407,50.73,2.58,19.66,316.95,total
2025-10-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,882,60,33.71,4,4,205.14,90.09,0,0.0,1,3,0.068,0.0667,51.28,8.43,6.09,81.34,total
2025-10-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,1191,58,40.97,7,7,336.65,173.67,0,0.0,1,6,0.0487,0.1207,48.09,5.85,8.22,122.01,total
2025-10-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,917,35,23.66,2,2,113.38,54.9,0,0.0,0,2,0.0382,0.0571,56.69,11.83,4.79,34.82,total
2025-10-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,849,52,33.11,5,5,241.41,111.55,0,0.0,1,4,0.0612,0.0962,48.28,6.62,7.29,96.75,total
2025-10-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,581,37,24.43,2,2,111.22,54.03,0,0.0,1,1,0.0637,0.0541,55.61,12.21,4.55,32.76,total
2025-10-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,750,49,32.05,3,3,165.41,82.71,0,0.0,1,2,0.0653,0.0612,55.14,10.68,5.16,50.65,total
2025-10-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,955,62,33.93,3,3,152.2,71.59,0,0.0,1,2,0.0649,0.0484,50.73,11.31,4.49,46.68,total
2025-10-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,865,24,13.65,4,4,180.53,90.34,0,0.0,1,3,0.0277,0.1667,45.13,3.41,13.23,76.54,total
2025-10-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,2822,48,9.2,1,1,37.62,15.84,0,0.0,0,1,0.017,0.0208,37.62,9.2,4.09,12.58,total
2025-10-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,2394,38,7.51,1,1,41.77,19.42,0,0.0,0,1,0.0159,0.0263,41.77,7.51,5.56,14.84,total
2025-10-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2363,43,7.78,2,2,86.01,43.48,0,0.0,1,1,0.0182,0.0465,43.0,3.89,11.06,34.75,total
2025-10-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,2865,45,9.24,1,1,42.01,17.79,0,0.0,0,1,0.0157,0.0222,42.01,9.24,4.55,14.98,total
2025-10-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,4153,71,14.15,4,4,137.49,58.3,0,0.0,1,3,0.0171,0.0563,34.37,3.54,9.72,65.04,total
2025-10-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,2901,49,9.83,1,1,40.83,22.53,0,0.0,0,1,0.0169,0.0204,40.83,9.83,4.15,8.47,total
2025-10-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,2964,62,11.72,2,2,62.59,30.52,0,0.0,1,1,0.0209,0.0323,31.3,5.86,5.34,20.35,total
2025-10-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3348,85,16.18,6,6,208.61,94.89,0,0.0,2,4,0.0254,0.0706,34.77,2.7,12.89,97.54,total
2025-10-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,3457,38,7.72,0,0,0.0,0.0,0,0.0,0,0,0.011,0.0,35.41,,0.0,-7.72,total
2025-10-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2636,31,6.71,2,2,56.75,25.84,0,0.0,0,2,0.0118,0.0645,28.38,3.35,8.46,24.2,total
2025-10-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,2886,39,8.84,0,0,0.0,0.0,0,0.0,0,0,0.0135,0.0,33.6,,0.0,-8.84,total
2025-10-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,2409,21,3.64,1,1,38.17,19.33,0,0.0,0,1,0.0087,0.0476,38.17,3.64,10.49,15.2,total
2025-10-02,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,3274,72,22.51,1,1,37.66,16.55,0,0.0,0,1,0.022,0.0139,37.66,22.51,1.67,-1.4,total
2025-10-02,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,3152,57,15.65,2,2,84.08,37.61,0,0.0,1,1,0.0181,0.0351,42.04,7.83,5.37,30.82,total
2025-10-02,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,1828,24,8.38,0,0,0.0,0.0,0,0.0,0,0,0.0131,0.0,42.63,,0.0,-8.38,total
2025-10-02,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2682,66,18.27,0,0,0.0,0.0,0,0.0,0,0,0.0246,0.0,42.85,,0.0,-18.27,total
2025-10-02,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2797,47,17.67,5,5,274.06,127.75,0,0.0,1,4,0.0168,0.1064,54.81,3.53,15.51,128.64,total
2025-10-02,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2865,67,15.62,0,0,0.0,0.0,0,0.0,0,0,0.0234,0.0,44.53,,0.0,-15.62,total
2025-10-02,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2703,30,7.94,0,0,0.0,0.0,0,0.0,0,0,0.0111,0.0,43.19,,0.0,-7.94,total
2025-10-02,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2003,41,18.66,2,2,90.26,36.27,0,0.0,0,2,0.0205,0.0488,45.13,9.33,4.84,35.33,total
2025-10-02,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2413,53,17.84,0,0,0.0,0.0,0,0.0,0,0,0.022,0.0,42.44,,0.0,-17.84,total
2025-10-02,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2727,82,29.37,4,4,193.87,81.95,0,0.0,2,2,0.0301,0.0488,48.47,7.34,6.6,82.55,total
2025-10-02,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,3003,59,17.98,6,6,257.39,117.15,0,0.0,2,4,0.0196,0.1017,42.9,3.0,14.32,122.26,total
2025-10-02,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,1937,40,12.69,2,2,85.03,33.29,0,0.0,1,1,0.0207,0.05,42.51,6.34,6.7,39.05,total
2025-10-02,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1655,37,19.15,1,1,69.53,30.37,0,0.0,1,0,0.0224,0.027,69.53,19.15,3.63,20.01,total
2025-10-02,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1216,58,25.43,3,3,183.68,74.72,0,0.0,1,2,0.0477,0.0517,61.23,8.48,7.22,83.53,total
2025-10-02,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1976,67,37.5,0,0,0.0,0.0,0,0.0,0,0,0.0339,0.0,71.57,,0.0,-37.5,total
2025-10-02,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1128,47,23.32,2,2,102.54,44.34,0,0.0,1,1,0.0417,0.0426,51.27,11.66,4.4,34.88,total
2025-10-02,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1575,53,23.05,2,2,115.39,39.2,0,0.0,0,2,0.0337,0.0377,57.69,11.53,5.01,53.14,total
2025-10-02,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1793,76,43.17,6,6,302.77,135.72,0,0.0,3,3,0.0424,0.0789,50.46,7.2,7.01,123.88,total
2025-10-02,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,2094,61,32.89,3,3,147.01,74.37,0,0.0,2,1,0.0291,0.0492,49.0,10.96,4.47,39.75,total
2025-10-02,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,2011,55,24.68,1,1,68.03,26.21,0,0.0,0,1,0.0273,0.0182,68.03,24.68,2.76,17.14,total
2025-10-02,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1388,44,24.15,1,1,46.3,16.6,0,0.0,0,1,0.0317,0.0227,46.3,24.15,1.92,5.55,total
2025-10-02,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,2124,29,12.36,5,5,311.69,124.78,0,0.0,1,4,0.0137,0.1724,62.34,2.47,25.22,174.55,total
2025-10-02,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1386,35,13.84,1,1,67.74,25.94,0,0.0,0,1,0.0253,0.0286,67.74,13.84,4.89,27.96,total
2025-10-02,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1730,76,39.51,2,2,127.7,54.0,0,0.0,1,1,0.0439,0.0263,63.85,19.75,3.23,34.19,total
2025-10-02,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,721,22,15.08,2,2,128.96,73.96,0,0.0,1,1,0.0305,0.0909,64.48,7.54,8.55,39.92,total
2025-10-02,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,867,48,27.55,7,7,377.93,196.85,0,0.0,3,4,0.0554,0.1458,53.99,3.94,13.72,153.53,total
2025-10-02,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,963,99,56.09,15,15,853.52,508.74,1,51.21,7,8,0.1028,0.1515,56.9,3.74,15.22,237.48,total
2025-10-02,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,786,56,27.52,5,5,248.51,148.39,0,0.0,1,4,0.0712,0.0893,49.7,5.5,9.03,72.6,total
2025-10-02,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,1053,85,37.92,8,8,457.03,192.71,0,0.0,3,5,0.0807,0.0941,57.13,4.74,12.05,226.4,total
2025-10-02,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,778,57,39.45,8,8,581.48,273.16,0,0.0,3,5,0.0733,0.1404,72.69,4.93,14.74,268.87,total
2025-10-02,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,759,27,15.78,4,4,203.89,106.93,0,0.0,2,2,0.0356,0.1481,50.97,3.94,12.92,81.18,total
2025-10-02,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,676,43,24.96,7,7,386.55,214.33,0,0.0,3,4,0.0636,0.1628,55.22,3.57,15.49,147.26,total
2025-10-02,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,952,71,45.91,8,8,514.44,305.78,0,0.0,2,6,0.0746,0.1127,64.31,5.74,11.21,162.75,total
2025-10-02,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,721,48,36.65,6,6,291.67,162.57,0,0.0,1,5,0.0666,0.125,48.61,6.11,7.96,92.45,total
2025-10-02,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,1031,29,20.7,1,1,58.34,29.39,0,0.0,1,0,0.0281,0.0345,58.34,20.7,2.82,8.25,total
2025-10-02,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,817,54,30.13,2,2,127.77,67.84,0,0.0,0,2,0.0661,0.037,63.88,15.06,4.24,29.8,total
2025-10-02,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3742,77,15.53,1,1,35.42,17.55,0,0.0,0,1,0.0206,0.013,35.42,15.53,2.28,2.34,total
2025-10-02,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,3401,38,7.72,0,0,0.0,0.0,0,0.0,0,0,0.0112,0.0,28.26,,0.0,-7.72,total
2025-10-02,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,4049,67,13.13,2,2,77.03,34.88,0,0.0,0,2,0.0165,0.0299,38.51,6.57,5.87,29.02,total
2025-10-02,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,1995,49,11.27,0,0,0.0,0.0,0,0.0,0,0,0.0246,0.0,34.08,,0.0,-11.27,total
2025-10-02,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,3365,56,11.48,2,2,65.91,34.96,0,0.0,1,1,0.0166,0.0357,32.95,5.74,5.74,19.47,total
2025-10-02,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,3151,47,9.55,0,0,0.0,0.0,0,0.0,0,0,0.0149,0.0,31.52,,0.0,-9.55,total
2025-10-02,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3178,47,9.97,1,1,38.22,19.6,0,0.0,0,1,0.0148,0.0213,38.22,9.97,3.83,8.65,total
2025-10-02,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3311,52,10.48,4,4,130.86,70.83,0,0.0,2,2,0.0157,0.0769,32.72,2.62,12.49,49.55,total
2025-10-02,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,2457,30,6.05,1,1,39.93,18.44,0,0.0,0,1,0.0122,0.0333,39.93,6.05,6.6,15.44,total
2025-10-02,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,3535,58,11.51,1,1,31.52,14.57,0,0.0,1,0,0.0164,0.0172,31.52,11.51,2.74,5.44,total
2025-10-02,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,3701,64,12.53,0,0,0.0,0.0,0,0.0,0,0,0.0173,0.0,29.97,,0.0,-12.53,total
2025-10-02,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3101,42,8.57,0,0,0.0,0.0,0,0.0,0,0,0.0135,0.0,34.94,,0.0,-8.57,total
2025-10-03,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2201,34,12.63,0,0,0.0,0.0,0,0.0,0,0,0.0154,0.0,51.68,,0.0,-12.63,total
2025-10-03,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,1690,30,10.65,0,0,0.0,0.0,0,0.0,0,0,0.0178,0.0,43.12,,0.0,-10.65,total
2025-10-03,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2411,47,16.85,3,3,147.58,72.11,0,0.0,1,2,0.0195,0.0638,49.19,5.62,8.76,58.62,total
2025-10-03,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2878,37,14.44,3,3,142.36,56.81,0,0.0,0,3,0.0129,0.0811,47.45,4.81,9.86,71.11,total
2025-10-03,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2820,38,12.93,1,1,40.83,19.16,0,0.0,0,1,0.0135,0.0263,40.83,12.93,3.16,8.74,total
2025-10-03,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2873,63,24.9,1,1,45.88,21.4,0,0.0,0,1,0.0219,0.0159,45.88,24.9,1.84,-0.42,total
2025-10-03,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2243,28,10.8,1,1,42.63,20.42,0,0.0,1,0,0.0125,0.0357,42.63,10.8,3.95,11.41,total
2025-10-03,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2484,75,34.49,2,2,97.57,39.45,0,0.0,0,2,0.0302,0.0267,48.79,17.25,2.83,23.63,total
2025-10-03,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2976,51,17.72,1,1,40.4,18.49,0,0.0,0,1,0.0171,0.0196,40.4,17.72,2.28,4.19,total
2025-10-03,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,3368,123,48.06,3,3,109.83,54.94,0,0.0,1,2,0.0365,0.0244,36.61,16.02,2.29,6.83,total
2025-10-03,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,2167,57,21.53,1,1,48.39,22.26,0,0.0,0,1,0.0263,0.0175,48.39,21.53,2.25,4.6,total
2025-10-03,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,2560,54,21.19,1,1,45.65,20.08,0,0.0,0,1,0.0211,0.0185,45.65,21.19,2.15,4.38,total
2025-10-03,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1894,77,40.24,1,1,47.01,16.69,0,0.0,0,1,0.0407,0.013,47.01,40.24,1.17,-9.92,total
2025-10-03,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1287,51,27.55,2,2,100.12,43.18,0,0.0,1,1,0.0396,0.0392,50.06,13.78,3.63,29.39,total
2025-10-03,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,2012,109,55.04,7,7,419.63,195.15,0,0.0,3,4,0.0542,0.0642,59.95,7.86,7.62,169.44,total
2025-10-03,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1800,43,21.58,5,5,281.11,123.14,0,0.0,1,4,0.0239,0.1163,56.22,4.32,13.03,136.39,total
2025-10-03,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,2232,109,47.83,6,6,329.09,124.57,0,0.0,1,5,0.0488,0.055,54.85,7.97,6.88,156.69,total
2025-10-03,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1284,51,25.73,3,3,216.12,91.82,0,0.0,0,3,0.0397,0.0588,72.04,8.58,8.4,98.57,total
2025-10-03,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,2648,111,57.06,7,7,394.51,138.7,0,0.0,2,5,0.0419,0.0631,56.36,8.15,6.91,198.75,total
2025-10-03,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1945,65,38.07,1,1,73.08,34.16,0,0.0,1,0,0.0334,0.0154,73.08,38.07,1.92,0.85,total
2025-10-03,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1911,74,39.69,3,3,191.45,62.55,0,0.0,2,1,0.0387,0.0405,63.82,13.23,4.82,89.21,total
2025-10-03,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1970,82,39.84,3,3,189.55,58.86,0,0.0,0,3,0.0416,0.0366,63.18,13.28,4.76,90.85,total
2025-10-03,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,2084,63,26.77,1,1,48.39,17.82,0,0.0,1,0,0.0302,0.0159,48.39,26.77,1.81,3.8,total
2025-10-03,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,983,59,33.02,3,3,183.67,75.31,0,0.0,1,2,0.06,0.0508,61.22,11.01,5.56,75.34,total
2025-10-03,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,842,53,37.07,5,5,290.7,193.33,0,0.0,1,4,0.0629,0.0943,58.14,7.41,7.84,60.3,total
2025-10-03,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,553,10,6.06,1,1,56.49,32.12,0,0.0,0,1,0.0181,0.1,56.49,6.06,9.32,18.31,total
2025-10-03,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,1073,44,24.28,5,5,301.53,180.44,0,0.0,3,2,0.041,0.1136,60.31,4.86,12.42,96.81,total
2025-10-03,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,947,67,33.02,4,4,237.66,111.74,0,0.0,3,1,0.0707,0.0597,59.41,8.26,7.2,92.9,total
2025-10-03,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,942,49,32.74,6,6,362.51,181.35,0,0.0,3,3,0.052,0.1224,60.42,5.46,11.07,148.42,total
2025-10-03,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,719,50,25.27,4,4,239.91,128.63,0,0.0,2,2,0.0695,0.08,59.98,6.32,9.49,86.01,total
2025-10-03,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,671,34,14.58,5,5,298.11,182.15,0,0.0,1,4,0.0507,0.1471,59.62,2.92,20.45,101.38,total
2025-10-03,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,766,44,21.69,6,6,332.35,178.49,0,0.0,2,4,0.0574,0.1364,55.39,3.62,15.32,132.17,total
2025-10-03,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,804,23,14.04,6,6,282.23,136.97,0,0.0,2,4,0.0286,0.2609,47.04,2.34,20.1,131.22,total
2025-10-03,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,669,36,19.66,4,4,211.6,105.25,0,0.0,3,1,0.0538,0.1111,52.9,4.92,10.76,86.69,total
2025-10-03,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,654,50,31.17,5,5,295.97,141.66,0,0.0,2,3,0.0765,0.1,59.19,6.23,9.5,123.14,total
2025-10-03,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,376,48,28.1,2,2,130.93,71.72,0,0.0,1,1,0.1277,0.0417,65.47,14.05,4.66,31.11,total
2025-10-03,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3006,64,10.37,1,1,42.08,20.24,0,0.0,0,1,0.0213,0.0156,42.08,10.37,4.06,11.47,total
2025-10-03,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,4498,74,10.83,2,2,71.21,35.67,0,0.0,0,2,0.0165,0.027,35.6,5.42,6.58,24.71,total
2025-10-03,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,3098,50,10.56,0,0,0.0,0.0,0,0.0,0,0,0.0161,0.0,31.43,,0.0,-10.56,total
2025-10-03,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3712,76,17.11,4,4,151.2,80.69,0,0.0,1,3,0.0205,0.0526,37.8,4.28,8.84,53.4,total
2025-10-03,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,4246,73,11.06,2,2,77.27,33.46,0,0.0,0,2,0.0172,0.0274,38.64,5.53,6.99,32.75,total
